,h,l,n,fairness_sent,cor,cor_abs
2697,500,225,50,fairness_sent,0.395,0.395
2698,500,225,75,fairness_sent,0.4555,0.4555
2699,500,225,100,fairness_sent,-0.4672,0.4672
2700,500,225,125,fairness_sent,-0.463,0.463
2701,500,225,150,fairness_sent,-0.467,0.467
2702,500,225,175,fairness_sent,-0.4555,0.4555
2703,500,225,200,fairness_sent,-0.4442,0.4442
2704,500,225,225,fairness_sent,-0.3465,0.3465
2705,500,250,25,fairness_sent,0.2309,0.2309
2706,500,250,50,fairness_sent,0.3626,0.3626
2707,500,250,75,fairness_sent,0.4233,0.4233
2708,500,250,100,fairness_sent,-0.4507,0.4507
2709,500,250,125,fairness_sent,-0.465,0.465
2710,500,250,150,fairness_sent,-0.4546,0.4546
2711,500,250,175,fairness_sent,-0.4721,0.4721
2712,500,250,200,fairness_sent,-0.4624,0.4624
2713,500,250,225,fairness_sent,-0.4523,0.4523
2714,500,250,250,fairness_sent,-0.3725,0.3725
2715,500,275,25,fairness_sent,-0.0831,0.0831
2716,500,275,50,fairness_sent,-0.3312,0.3312
2717,500,275,75,fairness_sent,0.4162,0.4162
2718,500,275,100,fairness_sent,0.4408,0.4408
2719,500,275,125,fairness_sent,-0.4556,0.4556
2720,500,275,150,fairness_sent,-0.4571,0.4571
2721,500,275,175,fairness_sent,-0.4604,0.4604
2722,500,275,200,fairness_sent,-0.4678,0.4678
2723,500,275,225,fairness_sent,-0.4641,0.4641
2724,500,275,250,fairness_sent,-0.45,0.45
2725,500,275,275,fairness_sent,-0.3787,0.3787
2726,500,300,25,fairness_sent,0.1515,0.1515
2727,500,300,50,fairness_sent,-0.249,0.249
2728,500,300,75,fairness_sent,0.4194,0.4194
2729,500,300,100,fairness_sent,0.4255,0.4255
2730,500,300,125,fairness_sent,0.4499,0.4499
2731,500,300,150,fairness_sent,-0.4485,0.4485
2732,500,300,175,fairness_sent,-0.4588,0.4588
2733,500,300,200,fairness_sent,-0.4738,0.4738
2734,500,300,225,fairness_sent,-0.473,0.473
2735,500,300,250,fairness_sent,-0.4683,0.4683
2736,500,300,275,fairness_sent,-0.4669,0.4669
2737,500,300,300,fairness_sent,-0.3932,0.3932
2738,500,325,25,fairness_sent,0.1316,0.1316
2739,500,325,50,fairness_sent,-0.0693,0.0693
2740,500,325,75,fairness_sent,-0.4041,0.4041
2741,500,325,100,fairness_sent,0.405,0.405
2742,500,325,125,fairness_sent,-0.431,0.431
2743,500,325,150,fairness_sent,-0.4448,0.4448
2744,500,325,175,fairness_sent,-0.4294,0.4294
2745,500,325,200,fairness_sent,-0.4566,0.4566
2746,500,325,225,fairness_sent,-0.467,0.467
2747,500,325,250,fairness_sent,-0.4668,0.4668
2748,500,325,275,fairness_sent,-0.4714,0.4714
2749,500,325,300,fairness_sent,-0.4766,0.4766
2750,500,325,325,fairness_sent,-0.4155,0.4155
2751,500,350,25,fairness_sent,0.1597,0.1597
2752,500,350,50,fairness_sent,0.1745,0.1745
2753,500,350,75,fairness_sent,0.363,0.363
2754,500,350,100,fairness_sent,0.4065,0.4065
2755,500,350,125,fairness_sent,0.4077,0.4077
2756,500,350,150,fairness_sent,-0.4382,0.4382
2757,500,350,175,fairness_sent,-0.4354,0.4354
2758,500,350,200,fairness_sent,-0.443,0.443
2759,500,350,225,fairness_sent,-0.4593,0.4593
2760,500,350,250,fairness_sent,-0.4666,0.4666
2761,500,350,275,fairness_sent,-0.4712,0.4712
2762,500,350,300,fairness_sent,-0.4783,0.4783
2763,500,350,325,fairness_sent,-0.4807,0.4807
2764,500,350,350,fairness_sent,-0.4388,0.4388
2765,500,375,25,fairness_sent,0.1673,0.1673
2766,500,375,50,fairness_sent,0.2044,0.2044
2767,500,375,75,fairness_sent,-0.2842,0.2842
2768,500,375,100,fairness_sent,0.3925,0.3925
2769,500,375,125,fairness_sent,0.415,0.415
2770,500,375,150,fairness_sent,-0.409,0.409
2771,500,375,175,fairness_sent,-0.4256,0.4256
2772,500,375,200,fairness_sent,-0.4107,0.4107
2773,500,375,225,fairness_sent,-0.4366,0.4366
2774,500,375,250,fairness_sent,-0.4528,0.4528
2775,500,375,275,fairness_sent,-0.4647,0.4647
2776,500,375,300,fairness_sent,-0.4668,0.4668
2777,500,375,325,fairness_sent,-0.4784,0.4784
2778,500,375,350,fairness_sent,-0.4792,0.4792
2779,500,375,375,fairness_sent,-0.4543,0.4543
2780,500,400,25,fairness_sent,0.1673,0.1673
2781,500,400,50,fairness_sent,0.2091,0.2091
2782,500,400,75,fairness_sent,-0.2488,0.2488
2783,500,400,100,fairness_sent,0.392,0.392
2784,500,400,125,fairness_sent,0.3878,0.3878
2785,500,400,150,fairness_sent,0.404,0.404
2786,500,400,175,fairness_sent,-0.4087,0.4087
2787,500,400,200,fairness_sent,-0.3988,0.3988
2788,500,400,225,fairness_sent,-0.392,0.392
2789,500,400,250,fairness_sent,-0.4057,0.4057
2790,500,400,275,fairness_sent,-0.4333,0.4333
2791,500,400,300,fairness_sent,-0.4499,0.4499
2792,500,400,325,fairness_sent,-0.4693,0.4693
2793,500,400,350,fairness_sent,-0.4708,0.4708
2794,500,400,375,fairness_sent,-0.4768,0.4768
2795,500,400,400,fairness_sent,-0.4652,0.4652
2796,500,425,25,fairness_sent,0.1659,0.1659
2797,500,425,50,fairness_sent,0.2542,0.2542
2798,500,425,75,fairness_sent,-0.2876,0.2876
2799,500,425,100,fairness_sent,0.409,0.409
2800,500,425,125,fairness_sent,0.4005,0.4005
2801,500,425,150,fairness_sent,0.4018,0.4018
2802,500,425,175,fairness_sent,0.4076,0.4076
2803,500,425,200,fairness_sent,0.4095,0.4095
2804,500,425,225,fairness_sent,0.3764,0.3764
2805,500,425,250,fairness_sent,-0.4018,0.4018
2806,500,425,275,fairness_sent,-0.4298,0.4298
2807,500,425,300,fairness_sent,-0.4451,0.4451
2808,500,425,325,fairness_sent,-0.4576,0.4576
2809,500,425,350,fairness_sent,-0.4749,0.4749
2810,500,425,375,fairness_sent,-0.4779,0.4779
2811,500,425,400,fairness_sent,-0.4832,0.4832
2812,500,425,425,fairness_sent,-0.4767,0.4767
2813,500,450,25,fairness_sent,0.1493,0.1493
2814,500,450,50,fairness_sent,0.2589,0.2589
2815,500,450,75,fairness_sent,-0.3185,0.3185
2816,500,450,100,fairness_sent,0.3932,0.3932
2817,500,450,125,fairness_sent,-0.399,0.399
2818,500,450,150,fairness_sent,0.3969,0.3969
2819,500,450,175,fairness_sent,0.4098,0.4098
2820,500,450,200,fairness_sent,-0.4108,0.4108
2821,500,450,225,fairness_sent,0.3904,0.3904
2822,500,450,250,fairness_sent,0.3885,0.3885
2823,500,450,275,fairness_sent,-0.404,0.404
2824,500,450,300,fairness_sent,-0.4239,0.4239
2825,500,450,325,fairness_sent,-0.4402,0.4402
2826,500,450,350,fairness_sent,-0.4682,0.4682
2827,500,450,375,fairness_sent,-0.4721,0.4721
2828,500,450,400,fairness_sent,-0.4744,0.4744
2829,500,450,425,fairness_sent,-0.4805,0.4805
2830,500,450,450,fairness_sent,-0.4748,0.4748
2831,500,475,25,fairness_sent,-0.13,0.13
2832,500,475,50,fairness_sent,-0.2464,0.2464
2833,500,475,75,fairness_sent,-0.2987,0.2987
2834,500,475,100,fairness_sent,0.3842,0.3842
2835,500,475,125,fairness_sent,-0.4028,0.4028
2836,500,475,150,fairness_sent,0.4023,0.4023
2837,500,475,175,fairness_sent,0.408,0.408
2838,500,475,200,fairness_sent,-0.4118,0.4118
2839,500,475,225,fairness_sent,0.3995,0.3995
2840,500,475,250,fairness_sent,0.3809,0.3809
2841,500,475,275,fairness_sent,0.3938,0.3938
2842,500,475,300,fairness_sent,-0.4292,0.4292
2843,500,475,325,fairness_sent,-0.4412,0.4412
2844,500,475,350,fairness_sent,-0.4508,0.4508
2845,500,475,375,fairness_sent,-0.4693,0.4693
2846,500,475,400,fairness_sent,-0.4678,0.4678
2847,500,475,425,fairness_sent,-0.4725,0.4725
2848,500,475,450,fairness_sent,-0.4775,0.4775
2849,500,475,475,fairness_sent,-0.466,0.466
2850,500,500,25,fairness_sent,-0.13,0.13
2851,500,500,50,fairness_sent,0.2081,0.2081
2852,500,500,75,fairness_sent,-0.2844,0.2844
2853,500,500,100,fairness_sent,0.3572,0.3572
2854,500,500,125,fairness_sent,-0.3997,0.3997
2855,500,500,150,fairness_sent,0.3929,0.3929
2856,500,500,175,fairness_sent,0.4065,0.4065
2857,500,500,200,fairness_sent,0.4101,0.4101
2858,500,500,225,fairness_sent,0.3994,0.3994
2859,500,500,250,fairness_sent,0.3872,0.3872
2860,500,500,275,fairness_sent,0.3929,0.3929
2861,500,500,300,fairness_sent,0.4235,0.4235
2862,500,500,325,fairness_sent,-0.4332,0.4332
2863,500,500,350,fairness_sent,-0.4375,0.4375
2864,500,500,375,fairness_sent,-0.4601,0.4601
2865,500,500,400,fairness_sent,-0.4563,0.4563
2866,500,500,425,fairness_sent,-0.4615,0.4615
2867,500,500,450,fairness_sent,-0.4623,0.4623
2868,500,500,475,fairness_sent,-0.4712,0.4712
2869,500,500,500,fairness_sent,-0.4569,0.4569
