,h,l,n,sanctity_sent,cor,cor_abs
2072,425,200,125,sanctity_sent,-0.4297,0.4297
2073,425,200,150,sanctity_sent,-0.4278,0.4278
2074,425,200,175,sanctity_sent,-0.4248,0.4248
2075,425,200,200,sanctity_sent,-0.3691,0.3691
2076,425,225,25,sanctity_sent,-0.3404,0.3404
2077,425,225,50,sanctity_sent,-0.4106,0.4106
2078,425,225,75,sanctity_sent,-0.4415,0.4415
2079,425,225,100,sanctity_sent,-0.4594,0.4594
2080,425,225,125,sanctity_sent,-0.4621,0.4621
2081,425,225,150,sanctity_sent,-0.4555,0.4555
2082,425,225,175,sanctity_sent,-0.4324,0.4324
2083,425,225,200,sanctity_sent,-0.4283,0.4283
2084,425,225,225,sanctity_sent,-0.3772,0.3772
2085,425,250,25,sanctity_sent,0.2881,0.2881
2086,425,250,50,sanctity_sent,0.3525,0.3525
2087,425,250,75,sanctity_sent,0.4244,0.4244
2088,425,250,100,sanctity_sent,-0.4551,0.4551
2089,425,250,125,sanctity_sent,-0.4513,0.4513
2090,425,250,150,sanctity_sent,-0.4482,0.4482
2091,425,250,175,sanctity_sent,-0.4439,0.4439
2092,425,250,200,sanctity_sent,-0.4407,0.4407
2093,425,250,225,sanctity_sent,-0.4329,0.4329
2094,425,250,250,sanctity_sent,-0.3985,0.3985
2095,425,275,25,sanctity_sent,0.2221,0.2221
2096,425,275,50,sanctity_sent,0.3522,0.3522
2097,425,275,75,sanctity_sent,0.4183,0.4183
2098,425,275,100,sanctity_sent,-0.4528,0.4528
2099,425,275,125,sanctity_sent,-0.4551,0.4551
2100,425,275,150,sanctity_sent,-0.4487,0.4487
2101,425,275,175,sanctity_sent,-0.4505,0.4505
2102,425,275,200,sanctity_sent,-0.4446,0.4446
2103,425,275,225,sanctity_sent,-0.4405,0.4405
2104,425,275,250,sanctity_sent,-0.4294,0.4294
2105,425,275,275,sanctity_sent,-0.4107,0.4107
2106,425,300,25,sanctity_sent,0.2221,0.2221
2107,425,300,50,sanctity_sent,-0.3737,0.3737
2108,425,300,75,sanctity_sent,-0.3867,0.3867
2109,425,300,100,sanctity_sent,-0.4445,0.4445
2110,425,300,125,sanctity_sent,-0.4548,0.4548
2111,425,300,150,sanctity_sent,0.4613,0.4613
2112,425,300,175,sanctity_sent,-0.4541,0.4541
2113,425,300,200,sanctity_sent,-0.4503,0.4503
2114,425,300,225,sanctity_sent,-0.4486,0.4486
2115,425,300,250,sanctity_sent,-0.4365,0.4365
2116,425,300,275,sanctity_sent,-0.4335,0.4335
2117,425,300,300,sanctity_sent,-0.4168,0.4168
2118,425,325,25,sanctity_sent,0.0882,0.0882
2119,425,325,50,sanctity_sent,0.3458,0.3458
2120,425,325,75,sanctity_sent,-0.3894,0.3894
2121,425,325,100,sanctity_sent,-0.4439,0.4439
2122,425,325,125,sanctity_sent,-0.4624,0.4624
2123,425,325,150,sanctity_sent,-0.46,0.46
2124,425,325,175,sanctity_sent,-0.4557,0.4557
2125,425,325,200,sanctity_sent,-0.4646,0.4646
2126,425,325,225,sanctity_sent,-0.4537,0.4537
2127,425,325,250,sanctity_sent,-0.4459,0.4459
2128,425,325,275,sanctity_sent,-0.4412,0.4412
2129,425,325,300,sanctity_sent,-0.4302,0.4302
2130,425,325,325,sanctity_sent,-0.4111,0.4111
2131,425,350,25,sanctity_sent,-0.0395,0.0395
2132,425,350,50,sanctity_sent,-0.3684,0.3684
2133,425,350,75,sanctity_sent,0.4107,0.4107
2134,425,350,100,sanctity_sent,-0.4443,0.4443
2135,425,350,125,sanctity_sent,-0.4565,0.4565
2136,425,350,150,sanctity_sent,-0.4545,0.4545
2137,425,350,175,sanctity_sent,0.4539,0.4539
2138,425,350,200,sanctity_sent,-0.4664,0.4664
2139,425,350,225,sanctity_sent,-0.4616,0.4616
2140,425,350,250,sanctity_sent,-0.4569,0.4569
2141,425,350,275,sanctity_sent,-0.4553,0.4553
2142,425,350,300,sanctity_sent,-0.4471,0.4471
2143,425,350,325,sanctity_sent,-0.4375,0.4375
2144,425,350,350,sanctity_sent,-0.4203,0.4203
2145,425,375,25,sanctity_sent,0.0572,0.0572
2146,425,375,50,sanctity_sent,-0.3541,0.3541
2147,425,375,75,sanctity_sent,0.388,0.388
2148,425,375,100,sanctity_sent,-0.4401,0.4401
2149,425,375,125,sanctity_sent,0.4369,0.4369
2150,425,375,150,sanctity_sent,-0.45,0.45
2151,425,375,175,sanctity_sent,0.438,0.438
2152,425,375,200,sanctity_sent,-0.466,0.466
2153,425,375,225,sanctity_sent,0.4667,0.4667
2154,425,375,250,sanctity_sent,-0.4595,0.4595
2155,425,375,275,sanctity_sent,-0.4593,0.4593
2156,425,375,300,sanctity_sent,-0.4561,0.4561
2157,425,375,325,sanctity_sent,-0.4523,0.4523
2158,425,375,350,sanctity_sent,-0.4416,0.4416
2159,425,375,375,sanctity_sent,-0.4169,0.4169
2160,425,400,25,sanctity_sent,-0.0986,0.0986
2161,425,400,50,sanctity_sent,-0.1376,0.1376
2162,425,400,75,sanctity_sent,-0.4079,0.4079
2163,425,400,100,sanctity_sent,-0.4356,0.4356
2164,425,400,125,sanctity_sent,-0.4444,0.4444
2165,425,400,150,sanctity_sent,-0.4518,0.4518
2166,425,400,175,sanctity_sent,0.4347,0.4347
2167,425,400,200,sanctity_sent,-0.4542,0.4542
2168,425,400,225,sanctity_sent,-0.4604,0.4604
2169,425,400,250,sanctity_sent,-0.4566,0.4566
2170,425,400,275,sanctity_sent,-0.4575,0.4575
2171,425,400,300,sanctity_sent,-0.4583,0.4583
2172,425,400,325,sanctity_sent,-0.4568,0.4568
2173,425,400,350,sanctity_sent,-0.4507,0.4507
2174,425,400,375,sanctity_sent,-0.4332,0.4332
2175,425,400,400,sanctity_sent,-0.4031,0.4031
2176,425,425,25,sanctity_sent,0.1079,0.1079
2177,425,425,50,sanctity_sent,0.097,0.097
2178,425,425,75,sanctity_sent,0.3653,0.3653
2179,425,425,100,sanctity_sent,-0.4093,0.4093
2180,425,425,125,sanctity_sent,-0.4298,0.4298
2181,425,425,150,sanctity_sent,-0.4522,0.4522
2182,425,425,175,sanctity_sent,0.4383,0.4383
2183,425,425,200,sanctity_sent,0.4414,0.4414
2184,425,425,225,sanctity_sent,0.4524,0.4524
2185,425,425,250,sanctity_sent,-0.455,0.455
2186,425,425,275,sanctity_sent,-0.4497,0.4497
2187,425,425,300,sanctity_sent,-0.4554,0.4554
2188,425,425,325,sanctity_sent,-0.4569,0.4569
2189,425,425,350,sanctity_sent,-0.4542,0.4542
2190,425,425,375,sanctity_sent,-0.451,0.451
2191,425,425,400,sanctity_sent,-0.4433,0.4433
2192,425,425,425,sanctity_sent,-0.4209,0.4209
2193,425,450,25,sanctity_sent,0.0715,0.0715
2194,425,450,50,sanctity_sent,0.0512,0.0512
2195,425,450,75,sanctity_sent,0.3413,0.3413
2196,425,450,100,sanctity_sent,-0.4007,0.4007
2197,425,450,125,sanctity_sent,-0.4273,0.4273
2198,425,450,150,sanctity_sent,-0.4489,0.4489
2199,425,450,175,sanctity_sent,0.443,0.443
2200,425,450,200,sanctity_sent,0.4292,0.4292
2201,425,450,225,sanctity_sent,0.451,0.451
2202,425,450,250,sanctity_sent,-0.4453,0.4453
2203,425,450,275,sanctity_sent,-0.4448,0.4448
2204,425,450,300,sanctity_sent,-0.4512,0.4512
2205,425,450,325,sanctity_sent,-0.4555,0.4555
2206,425,450,350,sanctity_sent,-0.4549,0.4549
2207,425,450,375,sanctity_sent,-0.4492,0.4492
2208,425,450,400,sanctity_sent,-0.455,0.455
2209,425,450,425,sanctity_sent,-0.4499,0.4499
2210,425,475,25,sanctity_sent,-0.0903,0.0903
2211,425,475,50,sanctity_sent,-0.1296,0.1296
2212,425,475,75,sanctity_sent,0.244,0.244
2213,425,475,100,sanctity_sent,-0.4019,0.4019
2214,425,475,125,sanctity_sent,-0.4298,0.4298
2215,425,475,150,sanctity_sent,-0.4291,0.4291
2216,425,475,175,sanctity_sent,-0.4394,0.4394
2217,425,475,200,sanctity_sent,0.4267,0.4267
2218,425,475,225,sanctity_sent,-0.4439,0.4439
2219,425,475,250,sanctity_sent,-0.4368,0.4368
2220,425,475,275,sanctity_sent,-0.4422,0.4422
2221,425,475,300,sanctity_sent,-0.442,0.442
2222,425,475,325,sanctity_sent,-0.4472,0.4472
2223,425,475,350,sanctity_sent,-0.4522,0.4522
2224,425,475,375,sanctity_sent,-0.4459,0.4459
2225,425,475,400,sanctity_sent,-0.4494,0.4494
2226,425,475,425,sanctity_sent,0.4491,0.4491
2227,425,500,25,sanctity_sent,0.0622,0.0622
2228,425,500,50,sanctity_sent,-0.1033,0.1033
2229,425,500,75,sanctity_sent,0.0949,0.0949
2230,425,500,100,sanctity_sent,-0.4211,0.4211
2231,425,500,125,sanctity_sent,-0.4404,0.4404
2232,425,500,150,sanctity_sent,-0.4311,0.4311
2233,425,500,175,sanctity_sent,-0.4508,0.4508
2234,425,500,200,sanctity_sent,0.4403,0.4403
2235,425,500,225,sanctity_sent,-0.4486,0.4486
2236,425,500,250,sanctity_sent,0.4423,0.4423
2237,425,500,275,sanctity_sent,0.4443,0.4443
2238,425,500,300,sanctity_sent,-0.4419,0.4419
2239,425,500,325,sanctity_sent,-0.4434,0.4434
2240,425,500,350,sanctity_sent,-0.4487,0.4487
2241,425,500,375,sanctity_sent,-0.4483,0.4483
2242,425,500,400,sanctity_sent,0.4422,0.4422
2243,425,500,425,sanctity_sent,0.4411,0.4411
2244,450,25,25,sanctity_sent,-0.2069,0.2069
2245,450,50,25,sanctity_sent,-0.2117,0.2117
2246,450,50,50,sanctity_sent,-0.2101,0.2101
2247,450,75,25,sanctity_sent,0.2545,0.2545
2248,450,75,50,sanctity_sent,-0.3221,0.3221
2249,450,75,75,sanctity_sent,-0.2698,0.2698
2250,450,100,25,sanctity_sent,0.2919,0.2919
2251,450,100,50,sanctity_sent,-0.3862,0.3862
2252,450,100,75,sanctity_sent,-0.3318,0.3318
2253,450,100,100,sanctity_sent,-0.2942,0.2942
2254,450,125,25,sanctity_sent,0.3116,0.3116
2255,450,125,50,sanctity_sent,-0.4022,0.4022
2256,450,125,75,sanctity_sent,0.3705,0.3705
2257,450,125,100,sanctity_sent,-0.3451,0.3451
2258,450,125,125,sanctity_sent,-0.3175,0.3175
2259,450,150,25,sanctity_sent,0.3508,0.3508
2260,450,150,50,sanctity_sent,-0.4024,0.4024
2261,450,150,75,sanctity_sent,-0.4366,0.4366
2262,450,150,100,sanctity_sent,-0.372,0.372
2263,450,150,125,sanctity_sent,-0.3807,0.3807
2264,450,150,150,sanctity_sent,-0.3363,0.3363
2265,450,175,25,sanctity_sent,0.3741,0.3741
2266,450,175,50,sanctity_sent,-0.4247,0.4247
2267,450,175,75,sanctity_sent,-0.4471,0.4471
2268,450,175,100,sanctity_sent,-0.4276,0.4276
2269,450,175,125,sanctity_sent,-0.4132,0.4132
2270,450,175,150,sanctity_sent,-0.4043,0.4043
2271,450,175,175,sanctity_sent,-0.3623,0.3623
2272,450,200,25,sanctity_sent,-0.3295,0.3295
2273,450,200,50,sanctity_sent,-0.4421,0.4421
2274,450,200,75,sanctity_sent,-0.4565,0.4565
2275,450,200,100,sanctity_sent,-0.4506,0.4506
2276,450,200,125,sanctity_sent,-0.4153,0.4153
2277,450,200,150,sanctity_sent,-0.414,0.414
2278,450,200,175,sanctity_sent,-0.4127,0.4127
2279,450,200,200,sanctity_sent,-0.3511,0.3511
2280,450,225,25,sanctity_sent,-0.3356,0.3356
2281,450,225,50,sanctity_sent,0.4023,0.4023
2282,450,225,75,sanctity_sent,-0.4559,0.4559
2283,450,225,100,sanctity_sent,-0.4599,0.4599
2284,450,225,125,sanctity_sent,-0.4441,0.4441
2285,450,225,150,sanctity_sent,-0.4375,0.4375
2286,450,225,175,sanctity_sent,-0.4237,0.4237
2287,450,225,200,sanctity_sent,-0.421,0.421
2288,450,225,225,sanctity_sent,-0.3645,0.3645
2289,450,250,25,sanctity_sent,0.3108,0.3108
2290,450,250,50,sanctity_sent,0.3666,0.3666
2291,450,250,75,sanctity_sent,0.4258,0.4258
2292,450,250,100,sanctity_sent,-0.4572,0.4572
2293,450,250,125,sanctity_sent,-0.4518,0.4518
2294,450,250,150,sanctity_sent,-0.4374,0.4374
2295,450,250,175,sanctity_sent,-0.4391,0.4391
2296,450,250,200,sanctity_sent,-0.4322,0.4322
2297,450,250,225,sanctity_sent,-0.4204,0.4204
2298,450,250,250,sanctity_sent,-0.3857,0.3857
2299,450,275,25,sanctity_sent,0.3041,0.3041
2300,450,275,50,sanctity_sent,-0.3955,0.3955
2301,450,275,75,sanctity_sent,-0.414,0.414
2302,450,275,100,sanctity_sent,-0.4539,0.4539
2303,450,275,125,sanctity_sent,-0.4533,0.4533
2304,450,275,150,sanctity_sent,-0.4557,0.4557
2305,450,275,175,sanctity_sent,-0.4467,0.4467
2306,450,275,200,sanctity_sent,-0.4396,0.4396
2307,450,275,225,sanctity_sent,-0.4377,0.4377
2308,450,275,250,sanctity_sent,-0.4302,0.4302
2309,450,275,275,sanctity_sent,-0.3944,0.3944
2310,450,300,25,sanctity_sent,0.3041,0.3041
2311,450,300,50,sanctity_sent,0.3772,0.3772
2312,450,300,75,sanctity_sent,-0.4168,0.4168
2313,450,300,100,sanctity_sent,-0.4459,0.4459
2314,450,300,125,sanctity_sent,-0.4519,0.4519
2315,450,300,150,sanctity_sent,-0.4574,0.4574
2316,450,300,175,sanctity_sent,-0.4506,0.4506
2317,450,300,200,sanctity_sent,-0.4506,0.4506
2318,450,300,225,sanctity_sent,-0.4444,0.4444
2319,450,300,250,sanctity_sent,-0.4345,0.4345
2320,450,300,275,sanctity_sent,-0.4246,0.4246
2321,450,300,300,sanctity_sent,-0.4057,0.4057
2322,450,325,25,sanctity_sent,0.2344,0.2344
2323,450,325,50,sanctity_sent,0.3905,0.3905
2324,450,325,75,sanctity_sent,-0.4147,0.4147
2325,450,325,100,sanctity_sent,-0.4422,0.4422
2326,450,325,125,sanctity_sent,-0.4613,0.4613
2327,450,325,150,sanctity_sent,-0.4591,0.4591
2328,450,325,175,sanctity_sent,-0.4551,0.4551
2329,450,325,200,sanctity_sent,-0.4611,0.4611
2330,450,325,225,sanctity_sent,-0.4513,0.4513
2331,450,325,250,sanctity_sent,-0.4479,0.4479
2332,450,325,275,sanctity_sent,-0.4362,0.4362
2333,450,325,300,sanctity_sent,-0.4238,0.4238
2334,450,325,325,sanctity_sent,-0.3986,0.3986
2335,450,350,25,sanctity_sent,0.0503,0.0503
2336,450,350,50,sanctity_sent,0.3772,0.3772
2337,450,350,75,sanctity_sent,0.4026,0.4026
2338,450,350,100,sanctity_sent,-0.4348,0.4348
2339,450,350,125,sanctity_sent,-0.4492,0.4492
2340,450,350,150,sanctity_sent,-0.4547,0.4547
2341,450,350,175,sanctity_sent,0.451,0.451
2342,450,350,200,sanctity_sent,-0.4659,0.4659
2343,450,350,225,sanctity_sent,-0.4655,0.4655
2344,450,350,250,sanctity_sent,-0.4528,0.4528
2345,450,350,275,sanctity_sent,-0.4521,0.4521
2346,450,350,300,sanctity_sent,-0.443,0.443
2347,450,350,325,sanctity_sent,-0.4343,0.4343
2348,450,350,350,sanctity_sent,-0.4161,0.4161
2349,450,375,25,sanctity_sent,0.0729,0.0729
2350,450,375,50,sanctity_sent,0.1195,0.1195
2351,450,375,75,sanctity_sent,0.3609,0.3609
2352,450,375,100,sanctity_sent,0.4181,0.4181
2353,450,375,125,sanctity_sent,-0.429,0.429
2354,450,375,150,sanctity_sent,-0.45,0.45
2355,450,375,175,sanctity_sent,-0.429,0.429
2356,450,375,200,sanctity_sent,-0.4483,0.4483
2357,450,375,225,sanctity_sent,-0.4592,0.4592
2358,450,375,250,sanctity_sent,-0.4555,0.4555
2359,450,375,275,sanctity_sent,-0.4532,0.4532
2360,450,375,300,sanctity_sent,-0.4564,0.4564
2361,450,375,325,sanctity_sent,-0.4504,0.4504
2362,450,375,350,sanctity_sent,-0.4435,0.4435
2363,450,375,375,sanctity_sent,-0.4147,0.4147
2364,450,400,25,sanctity_sent,-0.0689,0.0689
2365,450,400,50,sanctity_sent,-0.1362,0.1362
2366,450,400,75,sanctity_sent,0.3262,0.3262
2367,450,400,100,sanctity_sent,0.4131,0.4131
2368,450,400,125,sanctity_sent,-0.4322,0.4322
2369,450,400,150,sanctity_sent,-0.4483,0.4483
2370,450,400,175,sanctity_sent,-0.423,0.423
2371,450,400,200,sanctity_sent,-0.4412,0.4412
2372,450,400,225,sanctity_sent,-0.4523,0.4523
2373,450,400,250,sanctity_sent,-0.4553,0.4553
2374,450,400,275,sanctity_sent,-0.4517,0.4517
2375,450,400,300,sanctity_sent,-0.4562,0.4562
2376,450,400,325,sanctity_sent,-0.4539,0.4539
2377,450,400,350,sanctity_sent,-0.4475,0.4475
2378,450,400,375,sanctity_sent,-0.4399,0.4399
2379,450,400,400,sanctity_sent,-0.4086,0.4086
2380,450,425,25,sanctity_sent,-0.0908,0.0908
2381,450,425,50,sanctity_sent,-0.1247,0.1247
2382,450,425,75,sanctity_sent,0.2651,0.2651
2383,450,425,100,sanctity_sent,-0.3841,0.3841
2384,450,425,125,sanctity_sent,-0.4264,0.4264
2385,450,425,150,sanctity_sent,-0.4434,0.4434
2386,450,425,175,sanctity_sent,-0.4318,0.4318
2387,450,425,200,sanctity_sent,0.4285,0.4285
2388,450,425,225,sanctity_sent,-0.456,0.456
2389,450,425,250,sanctity_sent,-0.4553,0.4553
2390,450,425,275,sanctity_sent,-0.4555,0.4555
2391,450,425,300,sanctity_sent,-0.4586,0.4586
2392,450,425,325,sanctity_sent,-0.4588,0.4588
2393,450,425,350,sanctity_sent,-0.4578,0.4578
2394,450,425,375,sanctity_sent,-0.4526,0.4526
2395,450,425,400,sanctity_sent,-0.4445,0.4445
2396,450,425,425,sanctity_sent,-0.4187,0.4187
2397,450,450,25,sanctity_sent,0.0756,0.0756
2398,450,450,50,sanctity_sent,-0.07,0.07
2399,450,450,75,sanctity_sent,0.1661,0.1661
2400,450,450,100,sanctity_sent,-0.4008,0.4008
2401,450,450,125,sanctity_sent,-0.4274,0.4274
2402,450,450,150,sanctity_sent,-0.4259,0.4259
2403,450,450,175,sanctity_sent,-0.4437,0.4437
2404,450,450,200,sanctity_sent,0.4213,0.4213
2405,450,450,225,sanctity_sent,-0.4422,0.4422
2406,450,450,250,sanctity_sent,-0.4484,0.4484
2407,450,450,275,sanctity_sent,-0.4443,0.4443
2408,450,450,300,sanctity_sent,-0.4469,0.4469
2409,450,450,325,sanctity_sent,-0.4568,0.4568
2410,450,450,350,sanctity_sent,-0.4597,0.4597
2411,450,450,375,sanctity_sent,-0.4535,0.4535
2412,450,450,400,sanctity_sent,-0.4443,0.4443
2413,450,450,425,sanctity_sent,-0.4355,0.4355
2414,450,450,450,sanctity_sent,-0.4,0.4
2415,450,475,25,sanctity_sent,0.0431,0.0431
2416,450,475,50,sanctity_sent,-0.0668,0.0668
2417,450,475,75,sanctity_sent,0.0794,0.0794
2418,450,475,100,sanctity_sent,0.3766,0.3766
2419,450,475,125,sanctity_sent,-0.4137,0.4137
2420,450,475,150,sanctity_sent,-0.4266,0.4266
2421,450,475,175,sanctity_sent,-0.4458,0.4458
2422,450,475,200,sanctity_sent,-0.4258,0.4258
2423,450,475,225,sanctity_sent,-0.429,0.429
2424,450,475,250,sanctity_sent,-0.427,0.427
2425,450,475,275,sanctity_sent,-0.4358,0.4358
2426,450,475,300,sanctity_sent,-0.4402,0.4402
2427,450,475,325,sanctity_sent,-0.4552,0.4552
2428,450,475,350,sanctity_sent,-0.4556,0.4556
2429,450,475,375,sanctity_sent,-0.4522,0.4522
2430,450,475,400,sanctity_sent,-0.4467,0.4467
2431,450,475,425,sanctity_sent,-0.4474,0.4474
2432,450,475,450,sanctity_sent,-0.4407,0.4407
2433,450,500,25,sanctity_sent,-0.0179,0.0179
2434,450,500,50,sanctity_sent,-0.1033,0.1033
2435,450,500,75,sanctity_sent,-0.1285,0.1285
2436,450,500,100,sanctity_sent,-0.3888,0.3888
2437,450,500,125,sanctity_sent,-0.4249,0.4249
2438,450,500,150,sanctity_sent,-0.4324,0.4324
2439,450,500,175,sanctity_sent,-0.4506,0.4506
2440,450,500,200,sanctity_sent,-0.4351,0.4351
2441,450,500,225,sanctity_sent,0.4286,0.4286
2442,450,500,250,sanctity_sent,0.4355,0.4355
2443,450,500,275,sanctity_sent,-0.4384,0.4384
2444,450,500,300,sanctity_sent,-0.4417,0.4417
2445,450,500,325,sanctity_sent,-0.451,0.451
2446,450,500,350,sanctity_sent,-0.4549,0.4549
2447,450,500,375,sanctity_sent,-0.4545,0.4545
2448,450,500,400,sanctity_sent,-0.4522,0.4522
2449,450,500,425,sanctity_sent,-0.449,0.449
2450,450,500,450,sanctity_sent,0.4482,0.4482
2451,475,25,25,sanctity_sent,-0.1959,0.1959
2452,475,50,25,sanctity_sent,-0.2618,0.2618
2453,475,50,50,sanctity_sent,-0.2046,0.2046
2454,475,75,25,sanctity_sent,0.2775,0.2775
2455,475,75,50,sanctity_sent,-0.3557,0.3557
2456,475,75,75,sanctity_sent,-0.2576,0.2576
2457,475,100,25,sanctity_sent,0.2293,0.2293
2458,475,100,50,sanctity_sent,-0.4142,0.4142
2459,475,100,75,sanctity_sent,-0.3538,0.3538
2460,475,100,100,sanctity_sent,-0.2963,0.2963
2461,475,125,25,sanctity_sent,0.2103,0.2103
2462,475,125,50,sanctity_sent,-0.4121,0.4121
2463,475,125,75,sanctity_sent,-0.4086,0.4086
2464,475,125,100,sanctity_sent,-0.376,0.376
2465,475,125,125,sanctity_sent,-0.3231,0.3231
2466,475,150,25,sanctity_sent,0.2969,0.2969
2467,475,150,50,sanctity_sent,-0.4286,0.4286
2468,475,150,75,sanctity_sent,-0.4465,0.4465
2469,475,150,100,sanctity_sent,-0.4067,0.4067
2470,475,150,125,sanctity_sent,-0.394,0.394
2471,475,150,150,sanctity_sent,-0.3398,0.3398
2472,475,175,25,sanctity_sent,-0.2708,0.2708
2473,475,175,50,sanctity_sent,-0.425,0.425
2474,475,175,75,sanctity_sent,-0.4447,0.4447
2475,475,175,100,sanctity_sent,-0.434,0.434
2476,475,175,125,sanctity_sent,-0.3991,0.3991
2477,475,175,150,sanctity_sent,-0.393,0.393
2478,475,175,175,sanctity_sent,-0.3479,0.3479
2479,475,200,25,sanctity_sent,-0.3338,0.3338
2480,475,200,50,sanctity_sent,-0.4355,0.4355
2481,475,200,75,sanctity_sent,-0.4544,0.4544
2482,475,200,100,sanctity_sent,-0.4527,0.4527
2483,475,200,125,sanctity_sent,-0.4168,0.4168
2484,475,200,150,sanctity_sent,-0.4087,0.4087
2485,475,200,175,sanctity_sent,-0.3918,0.3918
2486,475,200,200,sanctity_sent,-0.347,0.347
2487,475,225,25,sanctity_sent,0.3257,0.3257
2488,475,225,50,sanctity_sent,-0.4198,0.4198
2489,475,225,75,sanctity_sent,-0.4575,0.4575
2490,475,225,100,sanctity_sent,-0.4621,0.4621
2491,475,225,125,sanctity_sent,-0.4416,0.4416
2492,475,225,150,sanctity_sent,-0.4164,0.4164
2493,475,225,175,sanctity_sent,-0.4068,0.4068
2494,475,225,200,sanctity_sent,-0.4025,0.4025
2495,475,225,225,sanctity_sent,-0.3522,0.3522
2496,475,250,25,sanctity_sent,0.2825,0.2825
2497,475,250,50,sanctity_sent,0.3362,0.3362
2498,475,250,75,sanctity_sent,0.4326,0.4326
2499,475,250,100,sanctity_sent,-0.4505,0.4505
2500,475,250,125,sanctity_sent,-0.4441,0.4441
2501,475,250,150,sanctity_sent,-0.4169,0.4169
2502,475,250,175,sanctity_sent,-0.4213,0.4213
2503,475,250,200,sanctity_sent,-0.418,0.418
2504,475,250,225,sanctity_sent,-0.4073,0.4073
2505,475,250,250,sanctity_sent,-0.3758,0.3758
2506,475,275,25,sanctity_sent,0.275,0.275
2507,475,275,50,sanctity_sent,0.356,0.356
2508,475,275,75,sanctity_sent,-0.4356,0.4356
2509,475,275,100,sanctity_sent,-0.4595,0.4595
2510,475,275,125,sanctity_sent,-0.4527,0.4527
2511,475,275,150,sanctity_sent,-0.4341,0.4341
2512,475,275,175,sanctity_sent,-0.4294,0.4294
2513,475,275,200,sanctity_sent,-0.4266,0.4266
2514,475,275,225,sanctity_sent,-0.432,0.432
2515,475,275,250,sanctity_sent,-0.412,0.412
2516,475,275,275,sanctity_sent,-0.3779,0.3779
2517,475,300,25,sanctity_sent,0.275,0.275
2518,475,300,50,sanctity_sent,0.3789,0.3789
2519,475,300,75,sanctity_sent,-0.4271,0.4271
2520,475,300,100,sanctity_sent,-0.4443,0.4443
2521,475,300,125,sanctity_sent,-0.4572,0.4572
2522,475,300,150,sanctity_sent,-0.4561,0.4561
2523,475,300,175,sanctity_sent,-0.435,0.435
2524,475,300,200,sanctity_sent,-0.4367,0.4367
2525,475,300,225,sanctity_sent,-0.4321,0.4321
2526,475,300,250,sanctity_sent,-0.4275,0.4275
2527,475,300,275,sanctity_sent,-0.4105,0.4105
2528,475,300,300,sanctity_sent,-0.3825,0.3825
2529,475,325,25,sanctity_sent,0.2013,0.2013
2530,475,325,50,sanctity_sent,-0.3723,0.3723
2531,475,325,75,sanctity_sent,-0.425,0.425
2532,475,325,100,sanctity_sent,-0.445,0.445
2533,475,325,125,sanctity_sent,-0.4614,0.4614
2534,475,325,150,sanctity_sent,-0.4537,0.4537
2535,475,325,175,sanctity_sent,-0.4509,0.4509
2536,475,325,200,sanctity_sent,-0.4534,0.4534
2537,475,325,225,sanctity_sent,-0.4463,0.4463
2538,475,325,250,sanctity_sent,-0.4317,0.4317
2539,475,325,275,sanctity_sent,-0.4177,0.4177
2540,475,325,300,sanctity_sent,-0.4029,0.4029
2541,475,325,325,sanctity_sent,-0.374,0.374
2542,475,350,25,sanctity_sent,-0.1575,0.1575
2543,475,350,50,sanctity_sent,0.2856,0.2856
2544,475,350,75,sanctity_sent,-0.4321,0.4321
2545,475,350,100,sanctity_sent,-0.4488,0.4488
2546,475,350,125,sanctity_sent,-0.4526,0.4526
2547,475,350,150,sanctity_sent,-0.4584,0.4584
2548,475,350,175,sanctity_sent,-0.448,0.448
2549,475,350,200,sanctity_sent,-0.46,0.46
2550,475,350,225,sanctity_sent,-0.462,0.462
2551,475,350,250,sanctity_sent,-0.4523,0.4523
2552,475,350,275,sanctity_sent,-0.443,0.443
2553,475,350,300,sanctity_sent,-0.434,0.434
2554,475,350,325,sanctity_sent,-0.4155,0.4155
2555,475,350,350,sanctity_sent,-0.3833,0.3833
2556,475,375,25,sanctity_sent,-0.0866,0.0866
2557,475,375,50,sanctity_sent,-0.1754,0.1754
2558,475,375,75,sanctity_sent,0.3621,0.3621
2559,475,375,100,sanctity_sent,0.4248,0.4248
2560,475,375,125,sanctity_sent,-0.4317,0.4317
2561,475,375,150,sanctity_sent,-0.4446,0.4446
2562,475,375,175,sanctity_sent,-0.4338,0.4338
2563,475,375,200,sanctity_sent,-0.449,0.449
2564,475,375,225,sanctity_sent,-0.4587,0.4587
2565,475,375,250,sanctity_sent,-0.4587,0.4587
2566,475,375,275,sanctity_sent,-0.452,0.452
2567,475,375,300,sanctity_sent,-0.4541,0.4541
2568,475,375,325,sanctity_sent,-0.4468,0.4468
2569,475,375,350,sanctity_sent,-0.4305,0.4305
2570,475,375,375,sanctity_sent,-0.4033,0.4033
2571,475,400,25,sanctity_sent,-0.0977,0.0977
2572,475,400,50,sanctity_sent,-0.1079,0.1079
2573,475,400,75,sanctity_sent,-0.1328,0.1328
2574,475,400,100,sanctity_sent,0.4228,0.4228
2575,475,400,125,sanctity_sent,-0.4246,0.4246
2576,475,400,150,sanctity_sent,-0.4421,0.4421
2577,475,400,175,sanctity_sent,-0.4361,0.4361
