,h,l,n,authority_sent,cor,cor_abs
2778,500,375,350,authority_sent,-0.4597,0.4597
2779,500,375,375,authority_sent,-0.4259,0.4259
2780,500,400,25,authority_sent,0.2978,0.2978
2781,500,400,50,authority_sent,0.0147,0.0147
2782,500,400,75,authority_sent,-0.3205,0.3205
2783,500,400,100,authority_sent,-0.3966,0.3966
2784,500,400,125,authority_sent,-0.4534,0.4534
2785,500,400,150,authority_sent,-0.4621,0.4621
2786,500,400,175,authority_sent,-0.4805,0.4805
2787,500,400,200,authority_sent,-0.4825,0.4825
2788,500,400,225,authority_sent,-0.4738,0.4738
2789,500,400,250,authority_sent,-0.4791,0.4791
2790,500,400,275,authority_sent,-0.475,0.475
2791,500,400,300,authority_sent,-0.4759,0.4759
2792,500,400,325,authority_sent,-0.4731,0.4731
2793,500,400,350,authority_sent,-0.4678,0.4678
2794,500,400,375,authority_sent,-0.4641,0.4641
2795,500,400,400,authority_sent,-0.4349,0.4349
2796,500,425,25,authority_sent,0.2159,0.2159
2797,500,425,50,authority_sent,0.0073,0.0073
2798,500,425,75,authority_sent,-0.3108,0.3108
2799,500,425,100,authority_sent,-0.3595,0.3595
2800,500,425,125,authority_sent,-0.4374,0.4374
2801,500,425,150,authority_sent,-0.4347,0.4347
2802,500,425,175,authority_sent,-0.4632,0.4632
2803,500,425,200,authority_sent,-0.4791,0.4791
2804,500,425,225,authority_sent,-0.4669,0.4669
2805,500,425,250,authority_sent,-0.479,0.479
2806,500,425,275,authority_sent,-0.4809,0.4809
2807,500,425,300,authority_sent,-0.4769,0.4769
2808,500,425,325,authority_sent,-0.4697,0.4697
2809,500,425,350,authority_sent,-0.4755,0.4755
2810,500,425,375,authority_sent,-0.473,0.473
2811,500,425,400,authority_sent,-0.47,0.47
2812,500,425,425,authority_sent,-0.4532,0.4532
2813,500,450,25,authority_sent,-0.2013,0.2013
2814,500,450,50,authority_sent,0.0498,0.0498
2815,500,450,75,authority_sent,0.3304,0.3304
2816,500,450,100,authority_sent,0.3986,0.3986
2817,500,450,125,authority_sent,0.4075,0.4075
2818,500,450,150,authority_sent,-0.3972,0.3972
2819,500,450,175,authority_sent,-0.4316,0.4316
2820,500,450,200,authority_sent,-0.4535,0.4535
2821,500,450,225,authority_sent,-0.4659,0.4659
2822,500,450,250,authority_sent,-0.4558,0.4558
2823,500,450,275,authority_sent,-0.4688,0.4688
2824,500,450,300,authority_sent,-0.4777,0.4777
2825,500,450,325,authority_sent,-0.4648,0.4648
2826,500,450,350,authority_sent,-0.4701,0.4701
2827,500,450,375,authority_sent,-0.4703,0.4703
2828,500,450,400,authority_sent,-0.4701,0.4701
2829,500,450,425,authority_sent,-0.4728,0.4728
2830,500,450,450,authority_sent,-0.4656,0.4656
2831,500,475,25,authority_sent,-0.1169,0.1169
2832,500,475,50,authority_sent,0.1127,0.1127
2833,500,475,75,authority_sent,-0.343,0.343
2834,500,475,100,authority_sent,0.4119,0.4119
2835,500,475,125,authority_sent,0.4126,0.4126
2836,500,475,150,authority_sent,0.4147,0.4147
2837,500,475,175,authority_sent,0.4388,0.4388
2838,500,475,200,authority_sent,-0.4486,0.4486
2839,500,475,225,authority_sent,-0.4632,0.4632
2840,500,475,250,authority_sent,-0.4554,0.4554
2841,500,475,275,authority_sent,-0.4669,0.4669
2842,500,475,300,authority_sent,-0.4695,0.4695
2843,500,475,325,authority_sent,-0.4602,0.4602
2844,500,475,350,authority_sent,-0.4491,0.4491
2845,500,475,375,authority_sent,-0.4555,0.4555
2846,500,475,400,authority_sent,-0.4564,0.4564
2847,500,475,425,authority_sent,-0.4564,0.4564
2848,500,475,450,authority_sent,-0.4661,0.4661
2849,500,475,475,authority_sent,-0.4638,0.4638
2850,500,500,25,authority_sent,-0.0855,0.0855
2851,500,500,50,authority_sent,0.0972,0.0972
2852,500,500,75,authority_sent,-0.3215,0.3215
2853,500,500,100,authority_sent,0.405,0.405
2854,500,500,125,authority_sent,0.3947,0.3947
2855,500,500,150,authority_sent,0.4173,0.4173
2856,500,500,175,authority_sent,0.4301,0.4301
2857,500,500,200,authority_sent,-0.4445,0.4445
2858,500,500,225,authority_sent,-0.4565,0.4565
2859,500,500,250,authority_sent,-0.4563,0.4563
2860,500,500,275,authority_sent,-0.4607,0.4607
2861,500,500,300,authority_sent,-0.4604,0.4604
2862,500,500,325,authority_sent,-0.4535,0.4535
2863,500,500,350,authority_sent,-0.4538,0.4538
2864,500,500,375,authority_sent,-0.451,0.451
2865,500,500,400,authority_sent,-0.45,0.45
2866,500,500,425,authority_sent,-0.4489,0.4489
2867,500,500,450,authority_sent,-0.4535,0.4535
2868,500,500,475,authority_sent,-0.4604,0.4604
2869,500,500,500,authority_sent,-0.4661,0.4661
