,h,l,n,loyalty_sent,cor,cor_abs
2076,425,225,25,loyalty_sent,0.3426,0.3426
2077,425,225,50,loyalty_sent,-0.4141,0.4141
2078,425,225,75,loyalty_sent,-0.4654,0.4654
2079,425,225,100,loyalty_sent,-0.4802,0.4802
2080,425,225,125,loyalty_sent,-0.4695,0.4695
2081,425,225,150,loyalty_sent,-0.4833,0.4833
2082,425,225,175,loyalty_sent,-0.4713,0.4713
2083,425,225,200,loyalty_sent,-0.4603,0.4603
2084,425,225,225,loyalty_sent,-0.4239,0.4239
2085,425,250,25,loyalty_sent,-0.3853,0.3853
2086,425,250,50,loyalty_sent,0.4157,0.4157
2087,425,250,75,loyalty_sent,-0.4693,0.4693
2088,425,250,100,loyalty_sent,-0.4926,0.4926
2089,425,250,125,loyalty_sent,-0.4993,0.4993
2090,425,250,150,loyalty_sent,-0.5003,0.5003
2091,425,250,175,loyalty_sent,-0.4976,0.4976
2092,425,250,200,loyalty_sent,-0.4777,0.4777
2093,425,250,225,loyalty_sent,-0.4704,0.4704
2094,425,250,250,loyalty_sent,-0.4314,0.4314
2095,425,275,25,loyalty_sent,-0.3873,0.3873
2096,425,275,50,loyalty_sent,0.3478,0.3478
2097,425,275,75,loyalty_sent,-0.4539,0.4539
2098,425,275,100,loyalty_sent,-0.4813,0.4813
2099,425,275,125,loyalty_sent,-0.4982,0.4982
2100,425,275,150,loyalty_sent,-0.5049,0.5049
2101,425,275,175,loyalty_sent,-0.5103,0.5103
2102,425,275,200,loyalty_sent,-0.4934,0.4934
2103,425,275,225,loyalty_sent,-0.4864,0.4864
2104,425,275,250,loyalty_sent,-0.4843,0.4843
2105,425,275,275,loyalty_sent,-0.4575,0.4575
2106,425,300,25,loyalty_sent,-0.3873,0.3873
2107,425,300,50,loyalty_sent,-0.3921,0.3921
2108,425,300,75,loyalty_sent,-0.4648,0.4648
2109,425,300,100,loyalty_sent,-0.5051,0.5051
2110,425,300,125,loyalty_sent,-0.5052,0.5052
2111,425,300,150,loyalty_sent,0.5074,0.5074
2112,425,300,175,loyalty_sent,-0.5127,0.5127
2113,425,300,200,loyalty_sent,-0.5126,0.5126
2114,425,300,225,loyalty_sent,-0.5026,0.5026
2115,425,300,250,loyalty_sent,-0.4896,0.4896
2116,425,300,275,loyalty_sent,-0.4869,0.4869
2117,425,300,300,loyalty_sent,-0.4639,0.4639
2118,425,325,25,loyalty_sent,-0.3708,0.3708
2119,425,325,50,loyalty_sent,-0.4042,0.4042
2120,425,325,75,loyalty_sent,0.4555,0.4555
2121,425,325,100,loyalty_sent,-0.5035,0.5035
2122,425,325,125,loyalty_sent,-0.5013,0.5013
2123,425,325,150,loyalty_sent,-0.4962,0.4962
2124,425,325,175,loyalty_sent,0.5014,0.5014
2125,425,325,200,loyalty_sent,-0.5089,0.5089
2126,425,325,225,loyalty_sent,-0.5019,0.5019
2127,425,325,250,loyalty_sent,-0.4902,0.4902
2128,425,325,275,loyalty_sent,-0.4873,0.4873
2129,425,325,300,loyalty_sent,-0.489,0.489
2130,425,325,325,loyalty_sent,-0.472,0.472
2131,425,350,25,loyalty_sent,-0.3475,0.3475
2132,425,350,50,loyalty_sent,-0.2993,0.2993
2133,425,350,75,loyalty_sent,0.4603,0.4603
2134,425,350,100,loyalty_sent,0.4985,0.4985
2135,425,350,125,loyalty_sent,0.5067,0.5067
2136,425,350,150,loyalty_sent,0.5038,0.5038
2137,425,350,175,loyalty_sent,0.5044,0.5044
2138,425,350,200,loyalty_sent,-0.5101,0.5101
2139,425,350,225,loyalty_sent,-0.5121,0.5121
2140,425,350,250,loyalty_sent,-0.5029,0.5029
2141,425,350,275,loyalty_sent,-0.498,0.498
2142,425,350,300,loyalty_sent,-0.5011,0.5011
2143,425,350,325,loyalty_sent,-0.5074,0.5074
2144,425,350,350,loyalty_sent,-0.4951,0.4951
2145,425,375,25,loyalty_sent,-0.0281,0.0281
2146,425,375,50,loyalty_sent,0.1913,0.1913
2147,425,375,75,loyalty_sent,-0.4683,0.4683
2148,425,375,100,loyalty_sent,0.495,0.495
2149,425,375,125,loyalty_sent,-0.5084,0.5084
2150,425,375,150,loyalty_sent,-0.5008,0.5008
2151,425,375,175,loyalty_sent,0.5075,0.5075
2152,425,375,200,loyalty_sent,0.5131,0.5131
2153,425,375,225,loyalty_sent,0.517,0.517
2154,425,375,250,loyalty_sent,-0.5069,0.5069
2155,425,375,275,loyalty_sent,-0.4982,0.4982
2156,425,375,300,loyalty_sent,-0.5022,0.5022
2157,425,375,325,loyalty_sent,-0.5004,0.5004
2158,425,375,350,loyalty_sent,-0.5052,0.5052
2159,425,375,375,loyalty_sent,-0.4926,0.4926
2160,425,400,25,loyalty_sent,-0.1817,0.1817
2161,425,400,50,loyalty_sent,0.2782,0.2782
2162,425,400,75,loyalty_sent,0.4614,0.4614
2163,425,400,100,loyalty_sent,0.4931,0.4931
2164,425,400,125,loyalty_sent,0.5041,0.5041
2165,425,400,150,loyalty_sent,0.5031,0.5031
2166,425,400,175,loyalty_sent,0.5084,0.5084
2167,425,400,200,loyalty_sent,0.5151,0.5151
2168,425,400,225,loyalty_sent,0.5209,0.5209
2169,425,400,250,loyalty_sent,0.5176,0.5176
2170,425,400,275,loyalty_sent,-0.5117,0.5117
2171,425,400,300,loyalty_sent,-0.5097,0.5097
2172,425,400,325,loyalty_sent,-0.5077,0.5077
2173,425,400,350,loyalty_sent,-0.5068,0.5068
2174,425,400,375,loyalty_sent,0.5093,0.5093
2175,425,400,400,loyalty_sent,-0.5041,0.5041
2176,425,425,25,loyalty_sent,-0.022,0.022
2177,425,425,50,loyalty_sent,0.0935,0.0935
2178,425,425,75,loyalty_sent,-0.4315,0.4315
2179,425,425,100,loyalty_sent,0.4919,0.4919
2180,425,425,125,loyalty_sent,0.5095,0.5095
2181,425,425,150,loyalty_sent,0.5045,0.5045
2182,425,425,175,loyalty_sent,0.5078,0.5078
2183,425,425,200,loyalty_sent,0.5112,0.5112
2184,425,425,225,loyalty_sent,0.5152,0.5152
2185,425,425,250,loyalty_sent,0.5154,0.5154
2186,425,425,275,loyalty_sent,0.5134,0.5134
2187,425,425,300,loyalty_sent,-0.5071,0.5071
2188,425,425,325,loyalty_sent,-0.5038,0.5038
2189,425,425,350,loyalty_sent,0.5027,0.5027
2190,425,425,375,loyalty_sent,0.5025,0.5025
2191,425,425,400,loyalty_sent,-0.5022,0.5022
2192,425,425,425,loyalty_sent,0.4782,0.4782
2193,425,450,25,loyalty_sent,0.0154,0.0154
2194,425,450,50,loyalty_sent,0.1473,0.1473
2195,425,450,75,loyalty_sent,0.3985,0.3985
2196,425,450,100,loyalty_sent,0.4875,0.4875
2197,425,450,125,loyalty_sent,0.5068,0.5068
2198,425,450,150,loyalty_sent,0.497,0.497
2199,425,450,175,loyalty_sent,0.4957,0.4957
2200,425,450,200,loyalty_sent,0.5077,0.5077
2201,425,450,225,loyalty_sent,0.5099,0.5099
2202,425,450,250,loyalty_sent,0.5098,0.5098
2203,425,450,275,loyalty_sent,0.5092,0.5092
2204,425,450,300,loyalty_sent,-0.5058,0.5058
2205,425,450,325,loyalty_sent,-0.5034,0.5034
2206,425,450,350,loyalty_sent,0.5003,0.5003
2207,425,450,375,loyalty_sent,0.5024,0.5024
2208,425,450,400,loyalty_sent,0.4997,0.4997
2209,425,450,425,loyalty_sent,0.5,0.5
2210,425,475,25,loyalty_sent,0.0154,0.0154
2211,425,475,50,loyalty_sent,0.1473,0.1473
2212,425,475,75,loyalty_sent,0.3827,0.3827
2213,425,475,100,loyalty_sent,0.4827,0.4827
2214,425,475,125,loyalty_sent,0.5038,0.5038
2215,425,475,150,loyalty_sent,0.5022,0.5022
2216,425,475,175,loyalty_sent,0.4929,0.4929
2217,425,475,200,loyalty_sent,0.5034,0.5034
2218,425,475,225,loyalty_sent,0.5099,0.5099
2219,425,475,250,loyalty_sent,0.5084,0.5084
2220,425,475,275,loyalty_sent,0.5033,0.5033
2221,425,475,300,loyalty_sent,0.4979,0.4979
2222,425,475,325,loyalty_sent,-0.4982,0.4982
2223,425,475,350,loyalty_sent,0.4948,0.4948
2224,425,475,375,loyalty_sent,0.4964,0.4964
2225,425,475,400,loyalty_sent,0.4913,0.4913
2226,425,475,425,loyalty_sent,0.4855,0.4855
2227,425,500,25,loyalty_sent,0.0058,0.0058
2228,425,500,50,loyalty_sent,0.0832,0.0832
2229,425,500,75,loyalty_sent,0.2915,0.2915
2230,425,500,100,loyalty_sent,0.4606,0.4606
2231,425,500,125,loyalty_sent,0.4928,0.4928
2232,425,500,150,loyalty_sent,0.4995,0.4995
2233,425,500,175,loyalty_sent,0.4959,0.4959
2234,425,500,200,loyalty_sent,0.4982,0.4982
2235,425,500,225,loyalty_sent,0.5077,0.5077
2236,425,500,250,loyalty_sent,0.5013,0.5013
2237,425,500,275,loyalty_sent,0.5015,0.5015
2238,425,500,300,loyalty_sent,0.4949,0.4949
2239,425,500,325,loyalty_sent,-0.4886,0.4886
2240,425,500,350,loyalty_sent,0.4899,0.4899
2241,425,500,375,loyalty_sent,0.4855,0.4855
2242,425,500,400,loyalty_sent,0.4728,0.4728
2243,425,500,425,loyalty_sent,0.4682,0.4682
2244,450,25,25,loyalty_sent,-0.2218,0.2218
2245,450,50,25,loyalty_sent,-0.3813,0.3813
2246,450,50,50,loyalty_sent,-0.2663,0.2663
2247,450,75,25,loyalty_sent,0.3314,0.3314
2248,450,75,50,loyalty_sent,-0.3481,0.3481
2249,450,75,75,loyalty_sent,-0.3053,0.3053
2250,450,100,25,loyalty_sent,0.3302,0.3302
2251,450,100,50,loyalty_sent,-0.3726,0.3726
2252,450,100,75,loyalty_sent,-0.3338,0.3338
2253,450,100,100,loyalty_sent,-0.2875,0.2875
2254,450,125,25,loyalty_sent,0.3015,0.3015
2255,450,125,50,loyalty_sent,-0.4307,0.4307
2256,450,125,75,loyalty_sent,-0.4087,0.4087
2257,450,125,100,loyalty_sent,-0.3746,0.3746
2258,450,125,125,loyalty_sent,-0.3256,0.3256
2259,450,150,25,loyalty_sent,-0.3205,0.3205
2260,450,150,50,loyalty_sent,-0.3931,0.3931
2261,450,150,75,loyalty_sent,-0.4343,0.4343
2262,450,150,100,loyalty_sent,-0.3934,0.3934
2263,450,150,125,loyalty_sent,-0.365,0.365
2264,450,150,150,loyalty_sent,-0.319,0.319
2265,450,175,25,loyalty_sent,0.0751,0.0751
2266,450,175,50,loyalty_sent,-0.3736,0.3736
2267,450,175,75,loyalty_sent,-0.4523,0.4523
2268,450,175,100,loyalty_sent,-0.4283,0.4283
2269,450,175,125,loyalty_sent,-0.4048,0.4048
2270,450,175,150,loyalty_sent,-0.3861,0.3861
2271,450,175,175,loyalty_sent,-0.338,0.338
2272,450,200,25,loyalty_sent,0.3266,0.3266
2273,450,200,50,loyalty_sent,-0.3845,0.3845
2274,450,200,75,loyalty_sent,-0.4648,0.4648
2275,450,200,100,loyalty_sent,-0.4691,0.4691
2276,450,200,125,loyalty_sent,-0.4297,0.4297
2277,450,200,150,loyalty_sent,-0.4459,0.4459
2278,450,200,175,loyalty_sent,-0.428,0.428
2279,450,200,200,loyalty_sent,-0.3917,0.3917
2280,450,225,25,loyalty_sent,0.3522,0.3522
2281,450,225,50,loyalty_sent,-0.4104,0.4104
2282,450,225,75,loyalty_sent,-0.4631,0.4631
2283,450,225,100,loyalty_sent,-0.4762,0.4762
2284,450,225,125,loyalty_sent,-0.4697,0.4697
2285,450,225,150,loyalty_sent,-0.4785,0.4785
2286,450,225,175,loyalty_sent,-0.4619,0.4619
2287,450,225,200,loyalty_sent,-0.4553,0.4553
2288,450,225,225,loyalty_sent,-0.4133,0.4133
2289,450,250,25,loyalty_sent,-0.3871,0.3871
2290,450,250,50,loyalty_sent,0.3928,0.3928
2291,450,250,75,loyalty_sent,0.4562,0.4562
2292,450,250,100,loyalty_sent,-0.4978,0.4978
2293,450,250,125,loyalty_sent,-0.495,0.495
2294,450,250,150,loyalty_sent,-0.4962,0.4962
2295,450,250,175,loyalty_sent,-0.4891,0.4891
2296,450,250,200,loyalty_sent,-0.4762,0.4762
2297,450,250,225,loyalty_sent,-0.4642,0.4642
2298,450,250,250,loyalty_sent,-0.4122,0.4122
2299,450,275,25,loyalty_sent,-0.3873,0.3873
2300,450,275,50,loyalty_sent,-0.3635,0.3635
2301,450,275,75,loyalty_sent,0.44,0.44
2302,450,275,100,loyalty_sent,-0.4815,0.4815
2303,450,275,125,loyalty_sent,-0.4933,0.4933
2304,450,275,150,loyalty_sent,0.5008,0.5008
2305,450,275,175,loyalty_sent,-0.5009,0.5009
2306,450,275,200,loyalty_sent,-0.4905,0.4905
2307,450,275,225,loyalty_sent,-0.4866,0.4866
2308,450,275,250,loyalty_sent,-0.4774,0.4774
2309,450,275,275,loyalty_sent,-0.446,0.446
2310,450,300,25,loyalty_sent,-0.3873,0.3873
2311,450,300,50,loyalty_sent,-0.4021,0.4021
2312,450,300,75,loyalty_sent,-0.4644,0.4644
2313,450,300,100,loyalty_sent,-0.5004,0.5004
2314,450,300,125,loyalty_sent,-0.5061,0.5061
2315,450,300,150,loyalty_sent,-0.5043,0.5043
2316,450,300,175,loyalty_sent,-0.5066,0.5066
2317,450,300,200,loyalty_sent,-0.5104,0.5104
2318,450,300,225,loyalty_sent,-0.4959,0.4959
2319,450,300,250,loyalty_sent,-0.488,0.488
2320,450,300,275,loyalty_sent,-0.4839,0.4839
2321,450,300,300,loyalty_sent,-0.4588,0.4588
2322,450,325,25,loyalty_sent,-0.3708,0.3708
2323,450,325,50,loyalty_sent,0.3698,0.3698
2324,450,325,75,loyalty_sent,-0.4498,0.4498
2325,450,325,100,loyalty_sent,-0.4841,0.4841
2326,450,325,125,loyalty_sent,-0.4997,0.4997
2327,450,325,150,loyalty_sent,-0.4944,0.4944
2328,450,325,175,loyalty_sent,0.4999,0.4999
2329,450,325,200,loyalty_sent,-0.5013,0.5013
2330,450,325,225,loyalty_sent,-0.4971,0.4971
2331,450,325,250,loyalty_sent,-0.4901,0.4901
2332,450,325,275,loyalty_sent,-0.4838,0.4838
2333,450,325,300,loyalty_sent,-0.4842,0.4842
2334,450,325,325,loyalty_sent,-0.4686,0.4686
2335,450,350,25,loyalty_sent,-0.3913,0.3913
2336,450,350,50,loyalty_sent,0.293,0.293
2337,450,350,75,loyalty_sent,0.4552,0.4552
2338,450,350,100,loyalty_sent,0.4831,0.4831
2339,450,350,125,loyalty_sent,-0.503,0.503
2340,450,350,150,loyalty_sent,-0.4999,0.4999
2341,450,350,175,loyalty_sent,-0.4976,0.4976
2342,450,350,200,loyalty_sent,-0.5012,0.5012
2343,450,350,225,loyalty_sent,-0.5052,0.5052
2344,450,350,250,loyalty_sent,-0.4965,0.4965
2345,450,350,275,loyalty_sent,-0.488,0.488
2346,450,350,300,loyalty_sent,-0.4895,0.4895
2347,450,350,325,loyalty_sent,-0.4921,0.4921
2348,450,350,350,loyalty_sent,-0.4712,0.4712
2349,450,375,25,loyalty_sent,-0.3289,0.3289
2350,450,375,50,loyalty_sent,0.1907,0.1907
2351,450,375,75,loyalty_sent,0.4705,0.4705
2352,450,375,100,loyalty_sent,0.498,0.498
2353,450,375,125,loyalty_sent,0.5082,0.5082
2354,450,375,150,loyalty_sent,-0.5032,0.5032
2355,450,375,175,loyalty_sent,-0.5,0.5
2356,450,375,200,loyalty_sent,-0.506,0.506
2357,450,375,225,loyalty_sent,-0.5103,0.5103
2358,450,375,250,loyalty_sent,-0.504,0.504
2359,450,375,275,loyalty_sent,-0.4977,0.4977
2360,450,375,300,loyalty_sent,-0.4935,0.4935
2361,450,375,325,loyalty_sent,-0.4979,0.4979
2362,450,375,350,loyalty_sent,-0.4957,0.4957
2363,450,375,375,loyalty_sent,-0.4739,0.4739
2364,450,400,25,loyalty_sent,-0.1817,0.1817
2365,450,400,50,loyalty_sent,0.2719,0.2719
2366,450,400,75,loyalty_sent,0.4615,0.4615
2367,450,400,100,loyalty_sent,0.4914,0.4914
2368,450,400,125,loyalty_sent,0.5082,0.5082
2369,450,400,150,loyalty_sent,-0.506,0.506
2370,450,400,175,loyalty_sent,-0.5047,0.5047
2371,450,400,200,loyalty_sent,0.5112,0.5112
2372,450,400,225,loyalty_sent,0.518,0.518
2373,450,400,250,loyalty_sent,-0.5165,0.5165
2374,450,400,275,loyalty_sent,-0.5087,0.5087
2375,450,400,300,loyalty_sent,-0.5054,0.5054
2376,450,400,325,loyalty_sent,-0.5049,0.5049
2377,450,400,350,loyalty_sent,-0.5038,0.5038
2378,450,400,375,loyalty_sent,-0.5069,0.5069
2379,450,400,400,loyalty_sent,-0.492,0.492
2380,450,425,25,loyalty_sent,-0.022,0.022
2381,450,425,50,loyalty_sent,0.2189,0.2189
2382,450,425,75,loyalty_sent,0.4447,0.4447
2383,450,425,100,loyalty_sent,0.4912,0.4912
2384,450,425,125,loyalty_sent,0.5155,0.5155
2385,450,425,150,loyalty_sent,0.5035,0.5035
2386,450,425,175,loyalty_sent,-0.5015,0.5015
2387,450,425,200,loyalty_sent,0.5079,0.5079
2388,450,425,225,loyalty_sent,0.5111,0.5111
2389,450,425,250,loyalty_sent,0.5173,0.5173
2390,450,425,275,loyalty_sent,-0.5133,0.5133
2391,450,425,300,loyalty_sent,-0.5059,0.5059
2392,450,425,325,loyalty_sent,-0.5046,0.5046
2393,450,425,350,loyalty_sent,0.5001,0.5001
2394,450,425,375,loyalty_sent,-0.4994,0.4994
2395,450,425,400,loyalty_sent,0.5017,0.5017
2396,450,425,425,loyalty_sent,-0.4861,0.4861
2397,450,450,25,loyalty_sent,0.0154,0.0154
2398,450,450,50,loyalty_sent,0.1681,0.1681
2399,450,450,75,loyalty_sent,0.4066,0.4066
2400,450,450,100,loyalty_sent,0.4908,0.4908
2401,450,450,125,loyalty_sent,0.5118,0.5118
2402,450,450,150,loyalty_sent,0.5017,0.5017
2403,450,450,175,loyalty_sent,0.492,0.492
2404,450,450,200,loyalty_sent,0.4968,0.4968
2405,450,450,225,loyalty_sent,0.5093,0.5093
2406,450,450,250,loyalty_sent,0.5151,0.5151
2407,450,450,275,loyalty_sent,-0.513,0.513
2408,450,450,300,loyalty_sent,-0.509,0.509
2409,450,450,325,loyalty_sent,-0.5057,0.5057
2410,450,450,350,loyalty_sent,-0.5023,0.5023
2411,450,450,375,loyalty_sent,-0.5013,0.5013
2412,450,450,400,loyalty_sent,0.5033,0.5033
2413,450,450,425,loyalty_sent,0.5017,0.5017
2414,450,450,450,loyalty_sent,0.4782,0.4782
2415,450,475,25,loyalty_sent,0.0154,0.0154
2416,450,475,50,loyalty_sent,0.1681,0.1681
2417,450,475,75,loyalty_sent,-0.3766,0.3766
2418,450,475,100,loyalty_sent,0.4895,0.4895
2419,450,475,125,loyalty_sent,0.5096,0.5096
2420,450,475,150,loyalty_sent,0.5055,0.5055
2421,450,475,175,loyalty_sent,-0.4985,0.4985
2422,450,475,200,loyalty_sent,0.4987,0.4987
2423,450,475,225,loyalty_sent,0.5076,0.5076
2424,450,475,250,loyalty_sent,0.5111,0.5111
2425,450,475,275,loyalty_sent,0.5056,0.5056
2426,450,475,300,loyalty_sent,0.5073,0.5073
2427,450,475,325,loyalty_sent,-0.5046,0.5046
2428,450,475,350,loyalty_sent,-0.5034,0.5034
2429,450,475,375,loyalty_sent,0.4994,0.4994
2430,450,475,400,loyalty_sent,0.5009,0.5009
2431,450,475,425,loyalty_sent,-0.5003,0.5003
2432,450,475,450,loyalty_sent,0.4996,0.4996
2433,450,500,25,loyalty_sent,-0.0105,0.0105
2434,450,500,50,loyalty_sent,0.1514,0.1514
2435,450,500,75,loyalty_sent,-0.3229,0.3229
2436,450,500,100,loyalty_sent,-0.4762,0.4762
2437,450,500,125,loyalty_sent,0.5023,0.5023
2438,450,500,150,loyalty_sent,0.5079,0.5079
2439,450,500,175,loyalty_sent,0.5015,0.5015
2440,450,500,200,loyalty_sent,0.4951,0.4951
2441,450,500,225,loyalty_sent,0.4988,0.4988
2442,450,500,250,loyalty_sent,0.5056,0.5056
2443,450,500,275,loyalty_sent,0.5,0.5
2444,450,500,300,loyalty_sent,0.5029,0.5029
2445,450,500,325,loyalty_sent,-0.4949,0.4949
2446,450,500,350,loyalty_sent,-0.4969,0.4969
2447,450,500,375,loyalty_sent,0.491,0.491
2448,450,500,400,loyalty_sent,0.4929,0.4929
2449,450,500,425,loyalty_sent,0.4836,0.4836
2450,450,500,450,loyalty_sent,0.4838,0.4838
2451,475,25,25,loyalty_sent,-0.2092,0.2092
2452,475,50,25,loyalty_sent,-0.3958,0.3958
2453,475,50,50,loyalty_sent,-0.2639,0.2639
2454,475,75,25,loyalty_sent,0.3522,0.3522
2455,475,75,50,loyalty_sent,-0.3545,0.3545
2456,475,75,75,loyalty_sent,-0.3041,0.3041
2457,475,100,25,loyalty_sent,0.3472,0.3472
2458,475,100,50,loyalty_sent,-0.381,0.381
2459,475,100,75,loyalty_sent,-0.3374,0.3374
2460,475,100,100,loyalty_sent,-0.285,0.285
2461,475,125,25,loyalty_sent,0.3141,0.3141
2462,475,125,50,loyalty_sent,-0.401,0.401
2463,475,125,75,loyalty_sent,-0.3976,0.3976
2464,475,125,100,loyalty_sent,-0.3621,0.3621
2465,475,125,125,loyalty_sent,-0.3176,0.3176
2466,475,150,25,loyalty_sent,-0.2244,0.2244
2467,475,150,50,loyalty_sent,-0.4017,0.4017
2468,475,150,75,loyalty_sent,-0.4217,0.4217
2469,475,150,100,loyalty_sent,-0.3822,0.3822
2470,475,150,125,loyalty_sent,-0.362,0.362
2471,475,150,150,loyalty_sent,-0.3138,0.3138
2472,475,175,25,loyalty_sent,0.0669,0.0669
2473,475,175,50,loyalty_sent,-0.3809,0.3809
2474,475,175,75,loyalty_sent,-0.4426,0.4426
2475,475,175,100,loyalty_sent,-0.4188,0.4188
2476,475,175,125,loyalty_sent,-0.4023,0.4023
2477,475,175,150,loyalty_sent,-0.3801,0.3801
2478,475,175,175,loyalty_sent,-0.3325,0.3325
2479,475,200,25,loyalty_sent,0.3399,0.3399
2480,475,200,50,loyalty_sent,-0.3897,0.3897
2481,475,200,75,loyalty_sent,-0.4571,0.4571
2482,475,200,100,loyalty_sent,-0.4574,0.4574
2483,475,200,125,loyalty_sent,-0.4358,0.4358
2484,475,200,150,loyalty_sent,-0.4415,0.4415
2485,475,200,175,loyalty_sent,-0.4286,0.4286
2486,475,200,200,loyalty_sent,-0.38,0.38
2487,475,225,25,loyalty_sent,0.3667,0.3667
2488,475,225,50,loyalty_sent,-0.4162,0.4162
2489,475,225,75,loyalty_sent,-0.4661,0.4661
2490,475,225,100,loyalty_sent,-0.4679,0.4679
2491,475,225,125,loyalty_sent,-0.4533,0.4533
2492,475,225,150,loyalty_sent,-0.4672,0.4672
2493,475,225,175,loyalty_sent,-0.4591,0.4591
2494,475,225,200,loyalty_sent,-0.4511,0.4511
2495,475,225,225,loyalty_sent,-0.402,0.402
2496,475,250,25,loyalty_sent,-0.4033,0.4033
2497,475,250,50,loyalty_sent,0.3609,0.3609
2498,475,250,75,loyalty_sent,-0.4519,0.4519
2499,475,250,100,loyalty_sent,-0.4925,0.4925
2500,475,250,125,loyalty_sent,-0.4918,0.4918
2501,475,250,150,loyalty_sent,-0.4811,0.4811
2502,475,250,175,loyalty_sent,-0.4781,0.4781
2503,475,250,200,loyalty_sent,-0.4709,0.4709
2504,475,250,225,loyalty_sent,-0.4542,0.4542
2505,475,250,250,loyalty_sent,-0.4019,0.4019
2506,475,275,25,loyalty_sent,-0.3968,0.3968
2507,475,275,50,loyalty_sent,-0.3523,0.3523
2508,475,275,75,loyalty_sent,-0.4379,0.4379
2509,475,275,100,loyalty_sent,-0.4871,0.4871
2510,475,275,125,loyalty_sent,-0.4957,0.4957
2511,475,275,150,loyalty_sent,0.4983,0.4983
2512,475,275,175,loyalty_sent,-0.499,0.499
2513,475,275,200,loyalty_sent,-0.491,0.491
2514,475,275,225,loyalty_sent,-0.4842,0.4842
2515,475,275,250,loyalty_sent,-0.4738,0.4738
2516,475,275,275,loyalty_sent,-0.4428,0.4428
2517,475,300,25,loyalty_sent,-0.3968,0.3968
2518,475,300,50,loyalty_sent,-0.3523,0.3523
2519,475,300,75,loyalty_sent,-0.4592,0.4592
2520,475,300,100,loyalty_sent,-0.4954,0.4954
2521,475,300,125,loyalty_sent,-0.5073,0.5073
2522,475,300,150,loyalty_sent,-0.5025,0.5025
2523,475,300,175,loyalty_sent,-0.5024,0.5024
2524,475,300,200,loyalty_sent,-0.5024,0.5024
2525,475,300,225,loyalty_sent,-0.4929,0.4929
2526,475,300,250,loyalty_sent,-0.4825,0.4825
2527,475,300,275,loyalty_sent,-0.4767,0.4767
2528,475,300,300,loyalty_sent,-0.4516,0.4516
2529,475,325,25,loyalty_sent,-0.3786,0.3786
2530,475,325,50,loyalty_sent,-0.3547,0.3547
2531,475,325,75,loyalty_sent,-0.4456,0.4456
2532,475,325,100,loyalty_sent,-0.4823,0.4823
2533,475,325,125,loyalty_sent,-0.4969,0.4969
2534,475,325,150,loyalty_sent,-0.4925,0.4925
2535,475,325,175,loyalty_sent,-0.4951,0.4951
2536,475,325,200,loyalty_sent,-0.4958,0.4958
2537,475,325,225,loyalty_sent,-0.4959,0.4959
2538,475,325,250,loyalty_sent,-0.4872,0.4872
2539,475,325,275,loyalty_sent,-0.4829,0.4829
2540,475,325,300,loyalty_sent,-0.4754,0.4754
2541,475,325,325,loyalty_sent,-0.4589,0.4589
2542,475,350,25,loyalty_sent,-0.3589,0.3589
2543,475,350,50,loyalty_sent,0.2635,0.2635
2544,475,350,75,loyalty_sent,0.4564,0.4564
2545,475,350,100,loyalty_sent,0.482,0.482
2546,475,350,125,loyalty_sent,-0.503,0.503
2547,475,350,150,loyalty_sent,-0.4987,0.4987
2548,475,350,175,loyalty_sent,-0.4968,0.4968
2549,475,350,200,loyalty_sent,-0.4986,0.4986
2550,475,350,225,loyalty_sent,-0.5041,0.5041
2551,475,350,250,loyalty_sent,-0.4969,0.4969
2552,475,350,275,loyalty_sent,-0.4884,0.4884
2553,475,350,300,loyalty_sent,-0.4809,0.4809
2554,475,350,325,loyalty_sent,-0.4787,0.4787
2555,475,350,350,loyalty_sent,-0.4654,0.4654
2556,475,375,25,loyalty_sent,-0.3171,0.3171
2557,475,375,50,loyalty_sent,0.2159,0.2159
2558,475,375,75,loyalty_sent,-0.4664,0.4664
2559,475,375,100,loyalty_sent,-0.4967,0.4967
2560,475,375,125,loyalty_sent,-0.5083,0.5083
2561,475,375,150,loyalty_sent,-0.5024,0.5024
2562,475,375,175,loyalty_sent,-0.4991,0.4991
2563,475,375,200,loyalty_sent,-0.5,0.5
2564,475,375,225,loyalty_sent,-0.5096,0.5096
2565,475,375,250,loyalty_sent,-0.5063,0.5063
2566,475,375,275,loyalty_sent,-0.4973,0.4973
2567,475,375,300,loyalty_sent,-0.494,0.494
2568,475,375,325,loyalty_sent,-0.4904,0.4904
2569,475,375,350,loyalty_sent,-0.4916,0.4916
2570,475,375,375,loyalty_sent,-0.4732,0.4732
2571,475,400,25,loyalty_sent,-0.1967,0.1967
2572,475,400,50,loyalty_sent,0.2759,0.2759
2573,475,400,75,loyalty_sent,0.4478,0.4478
2574,475,400,100,loyalty_sent,-0.49,0.49
2575,475,400,125,loyalty_sent,0.5064,0.5064
2576,475,400,150,loyalty_sent,-0.5055,0.5055
2577,475,400,175,loyalty_sent,-0.5063,0.5063
2578,475,400,200,loyalty_sent,0.5103,0.5103
2579,475,400,225,loyalty_sent,0.5149,0.5149
2580,475,400,250,loyalty_sent,-0.5151,0.5151
2581,475,400,275,loyalty_sent,-0.5094,0.5094
2582,475,400,300,loyalty_sent,-0.5066,0.5066
2583,475,400,325,loyalty_sent,-0.4998,0.4998
